confirmed_cases,confirmed_deaths,majority_vaccinated,population_vaccinated
41975,1554,NV,0
42033,1556,NV,0
42159,1562,NV,0
42297,1574,NV,0
42463,1577,NV,0
42609,1581,NV,0
42795,1591,NV,0
42969,1595,NV,0
43035,1605,NV,0
43240,1617,NV,0
43403,1626,NV,0
43628,1638,NV,0
43851,1645,NV,0
44228,1650,NV,0
44443,1661,NV,0
44503,1675,NV,0
44706,1687,NV,0
44988,1695,NV,0
45278,1712,NV,0
45490,1725,NV,0
45716,1737,NV,0
45839,1740,NV,0
45966,1752,NV,0
46215,1763,NV,0
46498,1774,NV,0
46717,1795,NV,0
46980,1822,NV,0
47258,1841,NV,0
47388,1847,NV,0
47641,1865,NV,0
47901,1875,NV,0
48136,1902,NV,0
48366,1908,NV,0
48540,1921,NV,0
48753,1939,NV,0
48826,1949,NV,0
48952,1960,NV,0
49273,1971,NV,0
49484,1975,NV,0
49703,2001,NV,0
49927,2017,NV,0
50202,2032,NV,0
50456,2037,NV,0
50536,2054,NV,0
50678,2074,NV,0
50888,2089,NV,0
51070,2105,NV,0
51357,2126,NV,0
51595,2135,NV,0
51764,2148,NV,0
51848,2158,NV,0
52007,2170,NV,0
52147,2182,NV,0
52330,2189,NV,0
52330,2189,NV,0
52513,2201,NV,0
52586,2211,NV,0
52709,2221,NV,0
52909,2230,NV,0
53011,2237,NV,0
53105,2244,NV,0
53207,2253,NV,0
53332,2257,NV,0
53400,2264,NV,0
53489,2277,NV,0
53538,2288,NV,0
53584,2301,NV,0
53690,2308,NV,0
53775,2314,NV,0
53831,2324,NV,0
53938,2336,NV,0
53984,2339,NV,0
54062,2343,NV,0
54141,2346,NV,0
54278,2354,NV,0
54403,2363,NV,0
54483,2370,NV,0
54559,2373,NV,0
54595,2378,NV,0
54672,2385,NV,0
54750,2389,NV,0
54854,2389,NV,0
54891,2397,NV,0
54939,2399,NV,0
55008,2400,NV,0
55023,2400,NV,0
55059,2404,NV,0
55121,2405,NV,0
55174,2406,NV,0
55231,2407,NV,0
55265,2407,NV,0
55330,2408,NV,0
55335,2410,NV,0
55359,2413,NV,0
55384,2414,NV,0
55402,2418,NV,0
55420,2419,NV,0
55445,2424,NV,0
55473,2427,NV,0
55492,2427,NV,0
55514,2427,NV,0
55518,2428,NV,0
55540,2428,NV,0
55557,2430,NV,0
55575,2430,NV,0
55580,2430,NV,0
55604,2432,NV,0
55617,2433,NV,0
55646,2435,NV,0
55664,2436,NV,0
55680,2438,NV,0
55696,2442,NV,0
55707,2443,NV,0
55714,2443,NV,0
55733,2444,NV,0
55759,2446,NV,0
55770,2446,NV,0
55775,2446,NV,0
55827,2449,NV,0
55840,2449,NV,0
55847,2449,NV,0
55876,2451,NV,0
55876,2451,NV,0
55894,2451,NV,0
55917,2451,NV,0
55959,2454,NV,0
55959,2454,NV,0
55985,2457,NV,0
55985,2459,NV,0
55995,2460,NV,0
56016,2460,NV,0
56044,2462,NV,0
56069,2462,NV,0
56093,2462,NV,0
56103,2463,NV,0
56153,2464,NV,0
56177,2466,NV,0
56192,2466,NV,0
56226,2467,NV,0
56254,2467,NV,0
56290,2469,NV,0
56294,2470,NV,0
56322,2472,NV,0
56384,2476,NV,0
56454,2484,NV,0
56517,2489,NV,0
56572,2495,NV,0
56595,2496,NV,0
56676,2497,NV,0
56717,2508,NV,0
56779,2512,NV,0
56873,2512,NV,0
56943,2516,NV,0
57019,2521,NV,0
57144,2521,NV,0
57160,2521,NV,0
57242,2529,NV,0
57364,2529,NV,0
57492,2532,NV,0
57534,2533,NV,0
57612,2535,NV,0
57721,2539,NV,0
57793,2539,NV,0
57898,2546,NV,0
58037,2549,NV,0
58214,2557,NV,0
58312,2561,NV,0
58542,2565,NV,0
58730,2572,NV,0
58843,2582,NV,0
59015,2592,NV,0
59225,2598,NV,0
59370,2611,NV,0
59576,2618,NV,0
59745,2625,NV,0
59939,2631,NV,0
60122,2637,NV,0
60300,2642,NV,0
60563,2648,NV,0
60797,2654,NV,0
61162,2664,NV,0
61455,2673,NV,0
61755,2683,NV,0
61842,2686,NV,0
62063,2698,NV,0
62403,2710,NV,0.14
62718,2713,NV,0.14
63045,2721,NV,0.14
63355,2730,NV,0.14
63412,2733,NV,0.14
63484,2742,NV,0.14
63598,2745,NV,0.14
63819,2751,NV,0.14
64122,2762,NV,0.14
64575,2772,NV,0.19
65080,2782,NV,0.19
65486,2792,NV,0.19
65728,2802,NV,0.19
66275,2812,NV,0.24
66903,2836,NV,0.24
67743,2855,NV,0.27
68366,2869,NV,0.28
69130,2881,NV,0.28
70111,2899,NV,0.28
70761,2919,NV,0.29
71838,2944,NV,0.29
72977,2973,NV,0.29
74026,3007,NV,0.35
75119,3034,NV,0.36
76628,3068,NV,0.36
77963,3104,NV,0.36
79224,3145,NV,0.36
80841,3187,NV,0.36
82326,3251,NV,0.38
84050,3305,NV,0.38
85892,3356,NV,0.38
87716,3412,NV,0.38
88740,3449,NV,0.38
89861,3527,NV,0.38
91458,3612,NV,0.43
93272,3683,NV,0.43
93288,3683,NV,0.43
96531,3842,NV,0.43
98734,3934,NV,0.43
100521,4030,NV,0.43
101906,4122,NV,0.43
103902,4215,NV,0.43
105749,4293,NV,0.45
107957,4366,NV,0.45
109532,4452,NV,0.45
111592,4519,NV,0.45
113124,4594,NV,0.45
114220,4650,NV,0.45
115751,4730,NV,0.45
117158,4794,NV,0.45
118659,4871,NV,0.46
120216,4962,NV,0.46
122156,5048,NV,0.46
123485,5107,NV,0.46
124748,5199,NV,0.46
125937,5283,NV,0.46
127464,5360,NV,0.46
129021,5415,NV,0.48
130113,5477,NV,0.48
131586,5561,NV,0.48
132777,5638,NV,0.48
133578,5724,NV,0.53
134653,5791,NV,0.53
135889,5849,NV,0.53
136643,5923,NV,0.53
137853,5983,NV,0.53
139051,6072,NV,0.53
140224,6098,NV,0.53
140602,6147,NV,0.53
141499,6213,NV,0.53
142414,6266,NV,0.53
142762,6293,NV,0.53
143183,6325,NV,0.53
143439,6357,NV,0.53
143666,6393,NV,0.53
143871,6425,NV,0.53
144285,6477,NV,0.53
145008,6515,NV,0.53
145552,6577,NV,0.53
145996,6615,NV,0.53
146523,6677,NV,0.53
147154,6708,NV,0.53
147501,6737,NV,0.53
147985,6774,NV,0.53
148572,6804,NV,0.53
148933,6836,NV,0.53
149361,6864,NV,0.53
149810,6879,NV,0.53
150240,6897,NV,0.53
150458,6908,NV,0.53
150778,6936,NV,0.53
151013,6961,NV,0.53
151291,6978,NV,0.53
151563,6988,NV,0.53
151770,7000,NV,0.53
151941,7010,NV,0.53
152033,7021,NV,0.53
152142,7025,NV,0.53
152243,7031,NV,0.53
152363,7043,NV,0.53
152411,7047,NV,0.53
152448,7054,NV,1.05
152497,7065,NV,1.05
152511,7070,NV,1.05
152583,7076,NV,1.05
152660,7083,NV,1.05
152722,7090,NV,1.05
152822,7093,NV,1.05
152960,7101,NV,1.05
153007,7103,NV,1.05
153033,7109,NV,1.05
153148,7116,NV,1.05
153220,7118,NV,1.05
153260,7123,NV,1.05
153306,7127,NV,1.05
153375,7127,NV,1.05
153395,7128,NV,1.05
153423,7132,NV,1.05
153534,7141,NV,1.05
153626,7144,NV,1.05
153736,7151,NV,1.05
153840,7157,NV,1.05
153962,7164,NV,1.05
153982,7167,NV,1.05
153990,7167,NV,1.05
154094,7169,NV,1.05
154180,7171,NV,1.05
154283,7174,NV,1.05
154361,7183,NV,1.05
154487,7186,NV,1.05
154487,7186,NV,1.05
154487,7186,NV,1.05
154585,7199,NV,1.05
154712,7199,NV,1.05
154757,7199,NV,1.05
154800,7199,NV,1.05
154960,7199,NV,1.05
154960,7199,NV,1.05
154960,7199,NV,1.05
155072,7200,NV,1.05
155093,7201,NV,1.05
155128,7204,NV,1.05
155174,7204,NV,1.05
155191,7206,NV,1.05
155191,7206,NV,1.05
155191,7206,NV,1.05
155287,7212,NV,1.05
155309,7214,NV,1.05
155380,7220,NV,1.05
155429,7221,NV,1.05
155448,7221,NV,1.05
155466,7221,NV,1.05
155508,7225,NV,1.05
155540,7228,NV,1.05
155599,7230,NV,1.05
155627,7234,NV,1.05
155682,7238,NV,1.05
155688,7238,NV,1.05
155739,7238,NV,1.05
155764,7243,NV,1.05
155776,7246,NV,1.05
155801,7247,NV,1.05
155859,7247,NV,1.05
155891,7249,NV,1.05
155931,7252,NV,1.05
155940,7253,NV,1.05
155944,7255,NV,1.05
156040,7260,NV,1.05
156071,7262,NV,1.05
156124,7266,NV,1.05
156166,7268,NV,1.05
156196,7269,NV,1.05
156210,7272,NV,1.05
156250,7280,NV,1.05
156284,7281,NV,1.05
156307,7281,NV,1.05
156323,7284,NV,1.05
156363,7284,NV,1.05
156392,7284,NV,1.05
156397,7284,NV,1.05
156397,7284,NV,1.05
156397,7288,NV,1.05
156397,7290,NV,1.05
156414,7291,NV,1.05
156456,7292,NV,1.05
156487,7292,NV,1.05
156510,7292,NV,1.05
156552,7293,NV,7.75
156610,7294,NV,7.75
156649,7295,NV,7.75
156739,7297,NV,7.75
156739,7297,NV,7.75
156812,7299,NV,7.75
156864,7301,NV,7.75
156896,7303,NV,7.75
156911,7303,NV,7.75
157015,7305,NV,7.75
157032,7306,NV,7.75
157144,7307,NV,7.75
157171,7307,NV,7.75
157190,7308,NV,7.75
157218,7308,NV,7.75
157260,7308,NV,7.75
157289,7308,NV,7.75
157359,7309,NV,7.75
157387,7310,NV,7.75
157412,7311,NV,7.75
157431,7312,NV,7.75
157454,7312,NV,7.75
157499,7316,NV,7.75
157508,7317,NV,7.75
157542,7319,NV,7.75
157585,7321,NV,7.75
157603,7324,NV,7.75
157611,7325,NV,7.75
157633,7328,NV,7.75
157648,7328,NV,7.75
157660,7329,NV,7.75
157665,7331,NV,7.75
157725,7332,NV,7.75
157734,7332,NV,7.75
157745,7333,NV,7.75
157787,7335,NV,7.75
157797,7335,NV,7.75
157816,7335,NV,7.75
157841,7341,NV,7.75
157878,7346,NV,7.75
157887,7348,NV,7.75
157895,7349,NV,7.75
157951,7354,NV,7.75
157967,7354,NV,9.13
157998,7355,NV,9.13
158037,7356,NV,9.13
158056,7356,NV,9.13
158084,7356,NV,9.13
158107,7356,NV,9.13
158189,7361,NV,9.13
158183,7364,NV,9.13
158205,7365,NV,9.13
158245,7367,NV,9.13
158275,7367,NV,9.13
158300,7368,NV,9.13
158309,7369,NV,9.13
158381,7373,NV,9.26
158394,7373,NV,9.26
158471,7374,NV,9.28
158511,7376,NV,9.28
158602,7376,NV,9.3
158639,7376,NV,9.3
158678,7378,NV,9.3
158717,7379,NV,9.3
158826,7381,NV,9.32
158974,7383,NV,9.32
159070,7386,NV,9.33
159303,7386,NV,9.33
159516,7390,NV,9.33
159548,7390,NV,9.33
159649,7393,NV,9.33
159896,7393,NV,9.36
160252,7397,NV,9.36
160692,7401,NV,9.4
161004,7403,NV,9.41
161057,7403,NV,9.41
161290,7405,NV,9.41
162111,7408,NV,9.41
162926,7414,NV,9.46
163555,7417,NV,9.46
164190,7418,NV,9.51
164727,7420,NV,9.51
165358,7420,NV,9.51
165711,7425,NV,9.51
166191,7432,NV,9.51
166924,7442,NV,9.63
167739,7454,NV,9.63
168550,7465,NV,9.63
169448,7477,NV,9.63
169940,7478,NV,9.63
170152,7488,NV,9.63
170604,7494,NV,9.63
171246,7501,NV,9.83
171422,7504,NV,9.83
171519,7513,NV,9.83
171673,7524,NV,9.83
171857,7526,NV,9.83
171931,7534,NV,9.83
172205,7539,NV,10.03
172441,7549,NV,10.03
172716,7569,NV,10.03
172901,7574,NV,10.03
173047,7578,NV,10.03
173084,7579,NV,10.03
173146,7585,NV,10.03
173395,7593,NV,10.29
173659,7598,NV,10.29
173879,7609,NV,10.29
174073,7617,NV,10.29
174214,7619,NV,10.29
174214,7619,NV,10.29
174331,7622,NV,10.29
174582,7623,NV,10.41
175000,7626,NV,10.41
175353,7630,NV,10.41
175525,7636,NV,10.41
175893,7639,NV,10.41
175974,7640,NV,10.41
176039,7641,NV,10.41
176201,7643,NV,10.41
176409,7645,NV,10.41
176571,7646,NV,10.41
176743,7651,NV,10.41
176918,7651,NV,10.71
176983,7651,NV,10.71
177039,7652,NV,10.71
177093,7654,NV,10.71
177191,7654,NV,10.71
177255,7656,NV,10.75
177321,7657,NV,10.75
177321,7657,NV,10.75
177321,7657,NV,10.75
177321,7657,NV,10.75
177520,7662,NV,10.75
177602,7663,NV,10.75
177658,7665,NV,10.75
177716,7667,NV,10.75
177747,7670,NV,10.75
177782,7670,NV,10.75
177803,7671,NV,10.75
177827,7671,NV,10.75
177897,7671,NV,11.02
177932,7671,NV,11.02
177974,7671,NV,11.02
177974,7671,NV,11.02
177974,7671,NV,11.02
177974,7671,NV,11.02
177974,7671,NV,11.02
178141,7675,NV,11.02
178257,7676,NV,11.02
178295,7676,NV,11.02
178352,7676,NV,11.17
178373,7676,NV,11.17
178387,7676,NV,11.17
178418,7678,NV,11.17
178457,7679,NV,11.19
178513,7680,NV,11.19
178574,7680,NV,11.19
178611,7680,NV,11.19
178638,7680,NV,11.19
178648,7681,NV,11.19
178689,7682,NV,11.19
178745,7683,NV,11.19
178769,7683,NV,11.27
178809,7683,NV,11.28
178850,7683,NV,11.28
178873,7683,NV,11.28
178879,7683,NV,11.28
178899,7683,NV,11.28
178901,7683,NV,11.28
178901,7683,NV,11.28
178901,7683,NV,11.28
178905,7684,NV,11.35
178919,7684,NV,11.35
178922,7684,NV,11.35
178981,7684,NV,11.36
179010,7685,NV,11.36
179017,7685,NV,11.37
179131,7686,NV,11.37
179169,7686,NV,11.37
179203,7686,NV,11.37
179242,7687,NV,11.37
179267,7690,NV,11.45
179321,7691,NV,11.45
179328,7691,NV,11.45
179477,7691,NV,11.45
179597,7695,NV,11.45
179624,7695,NV,11.45
179674,7697,NV,11.45
179716,7698,NV,11.45
179716,7698,NV,11.57
179771,7698,NV,11.57
179835,7699,NV,11.57
179835,7699,NV,11.57
180086,7699,NV,11.57
180122,7701,NV,11.57
180174,7701,NV,11.57
180259,7701,NV,11.57
180347,7705,NV,11.57
180419,7707,NV,11.69
180520,7708,NV,11.69
180584,7708,NV,11.69
180615,7708,NV,11.69
180615,7708,NV,11.69
180688,7709,NV,11.69
180741,7709,NV,11.69
180784,7709,NV,11.69
180864,7709,NV,11.69
180864,7709,NV,11.69
180864,7709,NV,11.69
180864,7709,NV,11.69
181120,7710,NV,11.69
181178,7710,NV,11.69
181236,7710,NV,11.97
181465,7713,NV,11.97
181534,7713,NV,11.97
181574,7713,NV,11.97
181666,7713,NV,11.97
181725,7714,NV,11.97
181808,7715,NV,12.11
181912,7715,NV,12.11
181987,7715,NV,12.11
182033,7717,NV,12.11
182072,7717,NV,12.11
182149,7717,NV,12.11
182228,7720,NV,12.11
182324,7722,NV,12.11
182403,7722,NV,12.11
182528,7723,NV,12.31
182594,7723,NV,12.31
182643,7723,NV,12.31
182724,7724,NV,12.31
182793,7725,NV,12.31
182793,7725,NV,12.31
182979,7725,NV,12.31
183084,7727,NV,12.31
183221,7728,NV,12.31
183235,7728,NV,12.31
183265,7728,NV,12.41
183268,7728,NV,12.41
183272,7728,NV,12.41
183285,7728,NV,12.41
183358,7728,NV,12.41
183407,7729,NV,12.41
183445,7730,NV,12.41
183572,7731,NV,12.91
183687,7733,NV,12.91
183908,7736,NV,15.62
184038,7737,NV,15.62
184224,7738,NV,15.62
184360,7738,NV,15.62
184473,7738,NV,15.62
184587,7738,NV,15.62
184819,7738,NV,15.62
185086,7742,NV,15.62
185272,7743,NV,15.98
185393,7743,NV,15.98
185481,7743,NV,15.98
185552,7745,NV,15.98
185749,7748,NV,15.98
185930,7751,NV,15.98
186120,7751,NV,15.98
186393,7752,NV,15.98
186697,7752,NV,15.98
187037,7752,NV,15.98
187109,7752,NV,15.98
187442,7752,NV,20.11
187685,7753,NV,20.11
187966,7753,NV,20.11
188202,7753,NV,20.11
188506,7755,NV,20.11
188704,7755,NV,20.11
188820,7758,NV,20.11
189045,7758,NV,20.11
189343,7759,NV,23.38
189477,7759,NV,23.38
189710,7759,NV,23.38
190010,7759,NV,23.38
190254,7759,NV,23.38
190435,7759,NV,23.38
190643,7762,NV,23.38
191040,7767,NV,23.76
191247,7768,NV,23.76
191585,7769,NV,23.76
191967,7771,NV,23.76
191967,7771,NV,23.76
191967,7771,NV,23.76
192463,7777,NV,23.76
192906,7777,NV,23.76
193004,7777,NV,23.76
193250,7777,NV,24.17
193520,7778,NV,24.17
193520,7778,NV,24.17
193912,7780,NV,24.17
194163,7782,NV,24.22
194355,7783,NV,24.22
194614,7783,NV,24.22
195012,7785,NV,24.22
195298,7786,NV,24.22
195471,7786,NV,24.22
195631,7787,NV,24.22
195925,7787,NV,24.55
196182,7789,NV,24.57
196404,7791,NV,24.57
196751,7792,NV,24.57
196870,7792,NV,24.57
196992,7794,NV,24.57
197066,7794,NV,24.57
197240,7795,NV,24.57
197434,7796,NV,24.77
197608,7796,NV,24.77
197788,7796,NV,24.77
198023,7796,NV,24.77
198163,7796,NV,24.77
198244,7796,NV,24.77
198416,7796,NV,24.77
198543,7798,NV,24.88
198750,7798,NV,24.88
198876,7799,NV,24.91
199067,7799,NV,24.91
199188,7800,NV,24.91
199310,7800,NV,24.91
199386,7801,NV,24.91
199545,7803,NV,24.91
199690,7803,NV,24.99
199845,7804,NV,24.99
199994,7804,NV,24.99
200130,7804,NV,24.99
200202,7804,NV,24.99
200372,7806,NV,24.99
200469,7807,NV,24.99
200626,7807,NV,25.05
200729,7807,NV,25.05
200846,7809,NV,25.05
201014,7809,NV,25.05
201096,7811,NV,25.05
201212,7811,NV,25.11
201276,7811,NV,25.11
201503,7812,NV,25.11
201557,7812,NV,25.11
201750,7814,NV,25.11
201949,7818,NV,25.11
202026,7818,NV,25.11
202108,7818,NV,25.11
202199,7818,NV,25.25
202347,7820,NV,25.25
202509,7820,NV,25.25
202608,7820,NV,25.25
202756,7820,NV,25.25
202834,7821,NV,25.25
202966,7821,NV,25.25
203063,7822,NV,25.25
203167,7823,NV,25.35
203265,7823,NV,25.43
203395,7825,NV,25.43
203497,7825,NV,25.43
203574,7826,NV,25.43
203681,7826,NV,25.43
203829,7828,NV,25.43
203942,7829,NV,25.5
204094,7829,NV,25.5
204287,7829,NV,25.5
204392,7829,NV,25.5
204417,7829,NV,25.5
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
1,0,NV,0
2,0,NV,0
2,0,NV,0
3,0,NV,0
3,0,NV,0
3,0,NV,0
4,0,NV,0
4,0,NV,0
5,0,NV,0
7,2,NV,0
7,2,NV,0
7,2,NV,0
8,2,NV,0
8,2,NV,0
8,2,NV,0
10,2,NV,0
14,2,NV,0
16,2,NV,0
17,2,NV,0
19,2,NV,0
19,2,NV,0
19,2,NV,0
19,2,NV,0
19,2,NV,0
19,2,NV,0
19,2,NV,0
19,2,NV,0
19,2,NV,0
19,2,NV,0
24,2,NV,0
24,2,NV,0
24,2,NV,0
24,2,NV,0
25,2,NV,0
25,2,NV,0
25,2,NV,0
25,2,NV,0
26,2,NV,0
27,2,NV,0
27,2,NV,0
27,2,NV,0
27,2,NV,0
30,2,NV,0
35,2,NV,0
35,2,NV,0
35,2,NV,0
36,2,NV,0
36,2,NV,0
36,2,NV,0
43,2,NV,0
43,2,NV,0
45,2,NV,0
45,2,NV,0
45,2,NV,0
45,2,NV,0
48,2,NV,0
48,2,NV,0
48,2,NV,0
48,2,NV,0
50,3,NV,0
52,3,NV,0
52,3,NV,0
58,3,NV,0
60,3,NV,0
61,4,NV,0
69,4,NV,0
70,4,NV,0
70,4,NV,0
71,4,NV,0
74,4,NV,0
81,4,NV,0
84,4,NV,0
86,4,NV,0
86,4,NV,0
86,4,NV,0
86,4,NV,0
86,4,NV,0
86,4,NV,0
88,4,NV,0
91,4,NV,0
92,4,NV,0
96,4,NV,0
113,4,NV,0
118,5,NV,0
130,5,NV,0
138,6,NV,0
140,6,NV,0
142,6,NV,0
148,6,NV,0
155,7,NV,0
166,8,NV,0
172,8,NV,0
176,9,NV,0
183,9,NV,0
186,10,NV,0
189,10,NV,0
197,10,NV,0
212,10,NV,0
212,10,NV,0
259,10,NV,0
267,11,NV,0
276,11,NV,0
284,13,NV,0
291,15,NV,0
315,17,NV,0
328,18,NV,0
346,19,NV,0
346,19,NV,0
346,19,NV,0
386,21,NV,0
386,21,NV,0
396,22,NV,0
458,23,NV,0
462,23,NV,0
506,26,NV,0
525,26,NV,0
541,26,NV,0
576,27,NV,0
607,28,NV,0
638,29,NV,0
687,29,NV,0
705,29,NV,0
749,29,NV,0
779,30,NV,0
812,33,NV,0
851,33,NV,0
880,35,NV,0
916,39,NV,0
932,40,NV,0
950,41,NV,0
1000,47,NV,0
1078,48,NV,0
1109,51,NV,0
1148,52,NV,0
1164,54,NV,0
1199,55,NV,0
1280,58,NV,0
1344,59,NV,0
1395,62,NV,0
1483,64,NV,0
1538,67,NV,0
1572,70,NV,0
1672,75,NV,0
1679,78,NV,0
1735,80,NV,0
1762,80,NV,0
1815,80,NV,0
1852,86,NV,0
1879,86,NV,0
1906,88,NV,0
1935,88,NV,0
1966,90,NV,0
2015,92,NV,0
2044,93,NV,0
2068,94,NV,0
2134,94,NV,0
2171,96,NV,0
2222,100,NV,0
2283,102,NV,0
2332,103,NV,0
2415,105,NV,0
2471,106,NV,0
2551,107,NV,0
2624,107,NV,0
2654,108,NV,0
2729,109,NV,0
2777,112,NV,0
2805,113,NV,0
2876,115,NV,0
2935,117,NV,0
2965,117,NV,0
2981,120,NV,0
3033,124,NV,0
3092,126,NV,0
3217,130,NV,0
3279,131,NV,0
3335,132,NV,0
3388,134,NV,0
3439,136,NV,0
3569,139,NV,0
3675,143,NV,0
3789,144,NV,0
3848,147,NV,0
3901,147,NV,0
3991,152,NV,0
4117,154,NV,0
4236,155,NV,0
4363,159,NV,0
4475,162,NV,0
4590,167,NV,0
4672,171,NV,0
4718,174,NV,0
4797,176,NV,0
4905,179,NV,0
4972,183,NV,0
5114,185,NV,0
5211,189,NV,0
5370,193,NV,0
5402,195,NV,0
5530,199,NV,0
5725,211,NV,0
5725,211,NV,0
5958,208,NV,0
6031,212,NV,0
6246,218,NV,0
6366,218,NV,0
6488,219,NV,0
6680,222,NV,0
6846,227,NV,0
7096,228,NV,0
7222,234,NV,0
7462,241,NV,0
7622,247,NV,0
7829,248,NV,0
8049,251,NV,0
8338,255,NV,0
8582,260,NV,0
8829,265,NV,0
9026,267,NV,0
9381,268,NV,0
9644,270,NV,0
9871,271,NV,0
10074,275,NV,0
10269,275,NV,0
10558,279,NV,0
10805,284,NV,0
11035,286,NV,0
11228,289,NV,0
11577,291,NV,0
11813,296,NV,0
12102,299,NV,0
12223,300,NV,0
12335,303,NV,0
12433,307,NV,0
12680,308,NV,0
12816,308,NV,0
12953,312,NV,0
13053,315,NV,0
13228,317,NV,0
13374,322,NV,0
13451,322,NV,0
13615,324,NV,0
13818,328,NV,0
13922,332,NV,0
14134,333,NV,0
14267,334,NV,0
14413,336,NV,0
14493,337,NV,0
14634,337,NV,0
14742,338,NV,0
14821,340,NV,0
14920,341,NV,0
15008,342,NV,0
15087,345,NV,0
15103,346,NV,0
15139,348,NV,0
15251,350,NV,0
15319,351,NV,0
15361,352,NV,0
15493,353,NV,0
15536,354,NV,0
15591,354,NV,0
15648,354,NV,0
15729,355,NV,0
15804,358,NV,0
15925,362,NV,0
16061,365,NV,0
16161,366,NV,0
16188,371,NV,0
16277,372,NV,0
16362,372,NV,0
16407,379,NV,0
16484,382,NV,0
16562,384,NV,0
16626,386,NV,0
16644,387,NV,0
16686,390,NV,0
16802,393,NV,0
16931,393,NV,0
17029,393,NV,0
17099,396,NV,0
17149,399,NV,0
17240,399,NV,0
17296,403,NV,0
17371,403,NV,0
17433,405,NV,0
17553,405,NV,0
17568,405,NV,0
17608,407,NV,0
17642,408,NV,0
17684,408,NV,0
17756,410,NV,0
17864,413,NV,0
17974,413,NV,0
18066,415,NV,0
18156,416,NV,0
18193,416,NV,0
18254,420,NV,0
18343,422,NV,0
18425,424,NV,0
18613,425,NV,0
18679,428,NV,0
18765,431,NV,0
18875,436,NV,0
18926,439,NV,0
19011,442,NV,0
19093,444,NV,0
19177,448,NV,0
19269,452,NV,0
19367,457,NV,0
19399,459,NV,0
19476,461,NV,0
19553,462,NV,0
19580,462,NV,0
19672,464,NV,0
19723,464,NV,0
19782,464,NV,0
19796,466,NV,0
19829,466,NV,0
19900,468,NV,0
19937,470,NV,0
19996,473,NV,0
20030,474,NV,0
20062,475,NV,0
20086,475,NV,0
20112,475,NV,0
20163,478,NV,0
20210,487,NV,0
20261,487,NV,0
20294,490,NV,0
20329,491,NV,0
20366,492,NV,0
20381,493,NV,0
20389,494,NV,0
20400,496,NV,0
20452,498,NV,0
20478,498,NV,0
20499,498,NV,0
20519,499,NV,0
20548,499,NV,0
20584,500,NV,0
20640,501,NV,0
20695,502,NV,0
20759,504,NV,0
20782,506,NV,0
20807,508,NV,0
20854,508,NV,0
20882,510,NV,0
20923,510,NV,0
20981,511,NV,0
21026,511,NV,0
21055,512,NV,0
21086,514,NV,0
21108,515,NV,0
21114,516,NV,0
21161,516,NV,0
21205,517,NV,0
21265,519,NV,0
21323,520,NV,0
21380,521,NV,0
21407,521,NV,0
21446,522,NV,0
21489,522,NV,0
21558,522,NV,0
21642,524,NV,0
21696,526,NV,0
21733,527,NV,0
21757,530,NV,0
21774,530,NV,0
21836,532,NV,0
21914,532,NV,0
21961,532,NV,0
22031,533,NV,0
22063,533,NV,0
22132,534,NV,0
22182,536,NV,0
22311,537,NV,0
22399,538,NV,0
22467,538,NV,0
22579,540,NV,0
22631,542,NV,0
22717,543,NV,0
22885,547,NV,0
23010,547,NV,0
23108,549,NV,0
23242,549,NV,0
23331,550,NV,0
23457,553,NV,0
23549,554,NV,0
23697,554,NV,0
23841,557,NV,0
23951,557,NV,0
24122,560,NV,0
24300,561,NV,0
24389,561,NV,0
24518,563,NV,0
24661,565,NV,0
24883,570,NV,0
25051,572,NV,0
25279,574,NV,0
25492,577,NV,0
25609,579,NV,0
25710,583,NV,0
25942,587,NV,0
26168,591,NV,0
26431,594,NV,0
26652,596,NV,0
26815,600,NV,0
26993,602,NV,0
27133,603,NV,0
27284,609,NV,0
27529,618,NV,0
27921,622,NV,0
28201,628,NV,0
28477,630,NV,0
28740,633,NV,0
28875,636,NV,0
29146,639,NV,0
29405,645,NV,0.11
29695,649,NV,0.11
30030,651,NV,0.11
30354,655,NV,0.11
30637,659,NV,0.11
30787,677,NV,0.11
31045,685,NV,0.21
31438,696,NV,0.21
